Entry	Status	Gene ontology IDs	Organism ID	Protein names
A0A0M1VTX9	unreviewed	GO:0000166; GO:0003938; GO:0006177; GO:0046872	469606	Inosine-5'-monophosphate dehydrogenase (IMP dehydrogenase) (IMPD) (IMPDH) (EC 1.1.1.205)
A0A377GRU2	unreviewed		155615	Inosine-5'-monophosphate dehydrogenase (EC 1.1.1.205)
A0A095XVK8	unreviewed	GO:0000166; GO:0003938; GO:0006177; GO:0046872	469599	Inosine-5'-monophosphate dehydrogenase (IMP dehydrogenase) (IMPD) (IMPDH) (EC 1.1.1.205)
U7SRE9	unreviewed	GO:0000166; GO:0003938; GO:0006177; GO:0046872	1316586	Inosine-5'-monophosphate dehydrogenase (IMP dehydrogenase) (IMPD) (IMPDH) (EC 1.1.1.205)
Q7P6N8	unreviewed	GO:0000166; GO:0003938; GO:0006177; GO:0046872	209882	Inosine-5'-monophosphate dehydrogenase (IMP dehydrogenase) (IMPD) (IMPDH) (EC 1.1.1.205)
K1GNP3	unreviewed	GO:0000166; GO:0003938; GO:0006177; GO:0046872	620833	Inosine-5'-monophosphate dehydrogenase (IMP dehydrogenase) (IMPD) (IMPDH) (EC 1.1.1.205)
R5XF84	unreviewed	GO:0000166; GO:0003938; GO:0006177; GO:0046872	1262900	Inosine-5'-monophosphate dehydrogenase (IMP dehydrogenase) (IMPD) (IMPDH) (EC 1.1.1.205)
D6LGS5	unreviewed	GO:0000166; GO:0003938; GO:0006177; GO:0046872	469621	Inosine-5'-monophosphate dehydrogenase (IMP dehydrogenase) (IMPD) (IMPDH) (EC 1.1.1.205)
F7KZ80	unreviewed	GO:0000166; GO:0003938; GO:0006177; GO:0046872	457403	Inosine-5'-monophosphate dehydrogenase (IMP dehydrogenase) (IMPD) (IMPDH) (EC 1.1.1.205)
D4CV33	unreviewed	GO:0000166; GO:0003938; GO:0006177; GO:0046872	546275	Inosine-5'-monophosphate dehydrogenase (IMP dehydrogenase) (IMPD) (IMPDH) (EC 1.1.1.205)
A0A1F0DSB3	unreviewed	GO:0000166; GO:0003938; GO:0006177; GO:0046872	1739543	Inosine-5'-monophosphate dehydrogenase (IMP dehydrogenase) (IMPD) (IMPDH) (EC 1.1.1.205)
U7TT33	unreviewed	GO:0000166; GO:0003938; GO:0006177; GO:0046872	1316587	Inosine-5'-monophosphate dehydrogenase (IMP dehydrogenase) (IMPD) (IMPDH) (EC 1.1.1.205)
A0A2N6TPG2	unreviewed	GO:0000166; GO:0003938; GO:0006177; GO:0046872	851	Inosine-5'-monophosphate dehydrogenase (IMP dehydrogenase) (IMPD) (IMPDH) (EC 1.1.1.205)
A0A1S1MLY9	unreviewed	GO:0000166; GO:0003938; GO:0006177; GO:0046872	851	Inosine-5'-monophosphate dehydrogenase (IMP dehydrogenase) (IMPD) (IMPDH) (EC 1.1.1.205)
A0A323TYD0	unreviewed		851	Inosine-5'-monophosphate dehydrogenase (IMP dehydrogenase) (IMPD) (IMPDH) (EC 1.1.1.205)
A0A0S2ZDR1	unreviewed	GO:0000166; GO:0003938; GO:0006177; GO:0046872	1307444	Inosine-5'-monophosphate dehydrogenase (IMP dehydrogenase) (IMPD) (IMPDH) (EC 1.1.1.205)
X8H5P7	unreviewed	GO:0000166; GO:0003938; GO:0006177; GO:0046872	936563	Inosine-5'-monophosphate dehydrogenase (IMP dehydrogenase) (IMPD) (IMPDH) (EC 1.1.1.205)
X8HUY5	unreviewed	GO:0000166; GO:0003938; GO:0006177; GO:0046872	1032505	Inosine-5'-monophosphate dehydrogenase (IMP dehydrogenase) (IMPD) (IMPDH) (EC 1.1.1.205)
A0A2B7YZH8	unreviewed	GO:0000166; GO:0003938; GO:0006177; GO:0046872	76859	Inosine-5'-monophosphate dehydrogenase (IMP dehydrogenase) (IMPD) (IMPDH) (EC 1.1.1.205)
A0A0M5M706	unreviewed	GO:0000166; GO:0003938; GO:0006177; GO:0046872	76859	Inosine-5'-monophosphate dehydrogenase (IMP dehydrogenase) (IMPD) (IMPDH) (EC 1.1.1.205)
A0A2G9FDM4	unreviewed	GO:0000166; GO:0003938; GO:0006177; GO:0046872	76859	Inosine-5'-monophosphate dehydrogenase (IMP dehydrogenase) (IMPD) (IMPDH) (EC 1.1.1.205)
A0A2G9EJJ6	unreviewed	GO:0000166; GO:0003938; GO:0006177; GO:0046872	860	Inosine-5'-monophosphate dehydrogenase (IMP dehydrogenase) (IMPD) (IMPDH) (EC 1.1.1.205)
A0A2D3PUW0	unreviewed	GO:0000166; GO:0003938; GO:0006177; GO:0046872	860	Inosine-5'-monophosphate dehydrogenase (IMP dehydrogenase) (IMPD) (IMPDH) (EC 1.1.1.205)
A0A2D3P5H7	unreviewed	GO:0000166; GO:0003938; GO:0006177; GO:0046872	860	Inosine-5'-monophosphate dehydrogenase (IMP dehydrogenase) (IMPD) (IMPDH) (EC 1.1.1.205)
A0A2G9E6X9	unreviewed	GO:0000166; GO:0003938; GO:0006177; GO:0046872	860	Inosine-5'-monophosphate dehydrogenase (IMP dehydrogenase) (IMPD) (IMPDH) (EC 1.1.1.205)
A0A2G9ED71	unreviewed	GO:0000166; GO:0003938; GO:0006177; GO:0046872	860	Inosine-5'-monophosphate dehydrogenase (IMP dehydrogenase) (IMPD) (IMPDH) (EC 1.1.1.205)
A0A2D3PZQ2	unreviewed	GO:0000166; GO:0003938; GO:0006177; GO:0046872	860	Inosine-5'-monophosphate dehydrogenase (IMP dehydrogenase) (IMPD) (IMPDH) (EC 1.1.1.205)
A0A2D3JJ74	unreviewed	GO:0000166; GO:0003938; GO:0006177; GO:0046872	155615	Inosine-5'-monophosphate dehydrogenase (IMP dehydrogenase) (IMPD) (IMPDH) (EC 1.1.1.205)
A0A2G7H8W9	unreviewed	GO:0000166; GO:0003938; GO:0006177; GO:0046872	155615	Inosine-5'-monophosphate dehydrogenase (IMP dehydrogenase) (IMPD) (IMPDH) (EC 1.1.1.205)
A0A0S2ZQ82	unreviewed	GO:0000166; GO:0003938; GO:0006177; GO:0046872	1307442	Inosine-5'-monophosphate dehydrogenase (IMP dehydrogenase) (IMPD) (IMPDH) (EC 1.1.1.205)
Q8RE86	unreviewed	GO:0000166; GO:0003938; GO:0006177; GO:0006183; GO:0046872	190304	Inosine-5'-monophosphate dehydrogenase (IMP dehydrogenase) (IMPD) (IMPDH) (EC 1.1.1.205)
A0A1E9EQF7	unreviewed	GO:0000166; GO:0003938; GO:0006177; GO:0046872	1739279	Inosine-5'-monophosphate dehydrogenase (IMP dehydrogenase) (IMPD) (IMPDH) (EC 1.1.1.205)
A0A2C6A349	unreviewed	GO:0000166; GO:0003938; GO:0006177; GO:0046872	76857	Inosine-5'-monophosphate dehydrogenase (IMP dehydrogenase) (IMPD) (IMPDH) (EC 1.1.1.205)
A0A2C6AZN8	unreviewed	GO:0000166; GO:0003938; GO:0006177; GO:0046872	76857	Inosine-5'-monophosphate dehydrogenase (IMP dehydrogenase) (IMPD) (IMPDH) (EC 1.1.1.205)
A0A2B7YDL2	unreviewed	GO:0000166; GO:0003938; GO:0006177; GO:0046872	76857	Inosine-5'-monophosphate dehydrogenase (IMP dehydrogenase) (IMPD) (IMPDH) (EC 1.1.1.205)
A0A2C6BW10	unreviewed	GO:0000166; GO:0003938; GO:0006177; GO:0046872	76857	Inosine-5'-monophosphate dehydrogenase (IMP dehydrogenase) (IMPD) (IMPDH) (EC 1.1.1.205)
A0A0S1YUE5	unreviewed	GO:0000166; GO:0003938; GO:0006177; GO:0046872	76857	Inosine-5'-monophosphate dehydrogenase (IMP dehydrogenase) (IMPD) (IMPDH) (EC 1.1.1.205)
