Entry	Status	Gene ontology IDs	Organism ID	Protein names
F8DMY6	unreviewed	GO:0004040; GO:0005524; GO:0006412; GO:0016740; GO:0030956; GO:0050567	491077	Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.7)
B3XPD2	unreviewed	GO:0004040; GO:0005524; GO:0006412; GO:0016740; GO:0030956; GO:0050567	349123	Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.7)
S5NWF4	unreviewed	GO:0004040; GO:0005524; GO:0006412; GO:0016740; GO:0030956; GO:0050567	1358027	Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.7)
R9WID9	unreviewed	GO:0004040; GO:0005524; GO:0006412; GO:0016740; GO:0030956; GO:0050567	1340495	Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.7)
A0A0U5FJ91	unreviewed	GO:0004040; GO:0005524; GO:0006412; GO:0016740; GO:0030956; GO:0050567	1598	Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.7)
A0A1X8V9Z9	unreviewed	GO:0004040; GO:0005524; GO:0006412; GO:0016740; GO:0030956; GO:0050567	1598	Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.7)
A0A256SNZ0	unreviewed	GO:0004040; GO:0005524; GO:0006412; GO:0016740; GO:0030956; GO:0050567	1598	Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.7)
A0A1Y4P8B7	unreviewed	GO:0004040; GO:0005524; GO:0006412; GO:0016740; GO:0030956; GO:0050567	1598	Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.7)
A0A1S9ARK1	unreviewed	GO:0004040; GO:0005524; GO:0006412; GO:0016740; GO:0030956; GO:0050567	1598	Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.7)
A0A0S4NLW5	unreviewed	GO:0004040; GO:0005524; GO:0006412; GO:0016740; GO:0030956; GO:0050567	927703	Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.7)
B2G8T6	reviewed	GO:0004040; GO:0005524; GO:0006412; GO:0030956; GO:0050567	557433	Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.7)
A5VLG3	reviewed	GO:0004040; GO:0005524; GO:0006412; GO:0030956; GO:0050567	557436	Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.7)
A0A2T5Q269	unreviewed		1598	Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase GatCAB subunit A (EC 6.3.5.-)
A0A0R1P6C6	unreviewed	GO:0004040; GO:0005524; GO:0006412; GO:0030956; GO:0050567	1423746	Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.7)
A0A2A7R0X6	unreviewed	GO:0004040; GO:0005524; GO:0006412; GO:0016740; GO:0030956; GO:0050567	2042042	Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.7)
C2EVE1	unreviewed	GO:0004040; GO:0005524; GO:0006412; GO:0016740; GO:0030956; GO:0050567	1423814	Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.7)
A0A2N6QX89	unreviewed	GO:0004040; GO:0005524; GO:0006412; GO:0016740; GO:0030956; GO:0050567	2702	Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.7)
A0A0R1PAE0	unreviewed	GO:0004040; GO:0005524; GO:0006412; GO:0016740; GO:0030956; GO:0050567	1423771	Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.7)
A0A0D4CIP4	unreviewed	GO:0004040; GO:0005524; GO:0006412; GO:0016740; GO:0030956; GO:0050567	1130798	Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.7)
A0A2J6NMZ6	unreviewed	GO:0004040; GO:0005524; GO:0006412; GO:0016740; GO:0030956; GO:0050567	35787	Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.7)
A0A1H0D4X1	unreviewed	GO:0004040; GO:0005524; GO:0006412; GO:0016740; GO:0030956; GO:0050567	97478	Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.7)
A0A0R1Y600	unreviewed	GO:0004040; GO:0005524; GO:0006412; GO:0016740; GO:0030956; GO:0050567	1423794	Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.7)
C8P6C6	unreviewed	GO:0004040; GO:0005524; GO:0006412; GO:0016740; GO:0030956; GO:0050567	525309	Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.7)
A0A0R1XMH4	unreviewed	GO:0004040; GO:0005524; GO:0006412; GO:0016740; GO:0030956; GO:0050567	1423782	Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.7)
A0A0D1A9Z4	unreviewed	GO:0004040; GO:0005524; GO:0006412; GO:0016740; GO:0030956; GO:0050567	1335616	Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.7)
A0A0R1WFH3	unreviewed	GO:0004040; GO:0005524; GO:0006412; GO:0016740; GO:0030956; GO:0050567	1423779	Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.7)
A0A142KPE9	unreviewed	GO:0004040; GO:0005524; GO:0006412; GO:0016740; GO:0030956; GO:0050567	1632	Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.7)
E3C600	unreviewed	GO:0004040; GO:0005524; GO:0006412; GO:0016740; GO:0030956; GO:0050567	908339	Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.7)
A0A0A1GT95	unreviewed	GO:0004040; GO:0005524; GO:0006412; GO:0016740; GO:0030956; GO:0050567	1291742	Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.7)
A0A0R1RLP7	unreviewed	GO:0004040; GO:0005524; GO:0006412; GO:0016740; GO:0030956; GO:0050567	1423778	Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.7)
A0A0R2A4I9	unreviewed	GO:0004040; GO:0005524; GO:0006412; GO:0016740; GO:0030956; GO:0050567	1423813	Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.7)
A0A0R1W718	unreviewed	GO:0004040; GO:0005524; GO:0006412; GO:0016740; GO:0030956; GO:0050567	1423807	Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.7)
A0A0R2HZC4	unreviewed	GO:0004040; GO:0005524; GO:0006412; GO:0030956; GO:0050567	396268	Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.7)
A0A0R1LMR5	unreviewed	GO:0004040; GO:0005524; GO:0006412; GO:0016740; GO:0030956; GO:0050567	1423776	Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.7)
A0A0R2A170	unreviewed	GO:0004040; GO:0005524; GO:0006412; GO:0016740; GO:0030956; GO:0050567	1122149	Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.7)
A0A0R1L5K1	unreviewed	GO:0004040; GO:0005524; GO:0006412; GO:0016740; GO:0030956; GO:0050567	1423819	Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.7)
A0A0R2L7X1	unreviewed	GO:0004040; GO:0005524; GO:0006412; GO:0016740; GO:0030956; GO:0050567	616990	Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.7)
A0A1G6GXX9	unreviewed	GO:0004040; GO:0005524; GO:0006412; GO:0016740; GO:0030956; GO:0050567	1855370	Glutamyl-tRNA(Gln) amidotransferase subunit A (Glu-ADT subunit A) (EC 6.3.5.7)
A0A2U1DC89	unreviewed		1505726	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit A
