# MetaGOmics GO report
# MetaGOmics version: 0.1.1
# Run date: Wed Nov 28 09:13:18 PST 2018
GO acc	GO aspect	GO name	count	total count	ratio
GO:0043231	cellular_component	intracellular membrane-bounded organelle	10	10	1.0
GO:0016477	biological_process	cell migration	10	10	1.0
GO:1901564	biological_process	organonitrogen compound metabolic process	10	10	1.0
GO:1901566	biological_process	organonitrogen compound biosynthetic process	10	10	1.0
GO:0006885	biological_process	regulation of pH	10	10	1.0
GO:0043492	molecular_function	ATPase activity, coupled to movement of substances	10	10	1.0
GO:1901576	biological_process	organic substance biosynthetic process	10	10	1.0
GO:0031012	cellular_component	extracellular matrix	10	10	1.0
GO:0051270	biological_process	regulation of cellular component movement	10	10	1.0
GO:0006897	biological_process	endocytosis	10	10	1.0
GO:0051272	biological_process	positive regulation of cellular component movement	10	10	1.0
GO:0006898	biological_process	receptor-mediated endocytosis	10	10	1.0
GO:0005829	cellular_component	cytosol	10	10	1.0
GO:0046907	biological_process	intracellular transport	10	10	1.0
GO:0033178	cellular_component	proton-transporting two-sector ATPase complex, catalytic domain	10	10	1.0
GO:0071704	biological_process	organic substance metabolic process	10	10	1.0
GO:0050801	biological_process	ion homeostasis	10	10	1.0
GO:0046914	molecular_function	transition metal ion binding	10	10	1.0
GO:0006928	biological_process	movement of cell or subcellular component	10	10	1.0
GO:0006933	biological_process	negative regulation of cell adhesion involved in substrate-bound cell migration	10	10	1.0
GO:0043531	molecular_function	ADP binding	10	10	1.0
GO:0022890	molecular_function	inorganic cation transmembrane transporter activity	10	10	1.0
GO:0043532	molecular_function	angiostatin binding	10	10	1.0
GO:0022892	molecular_function	substrate-specific transporter activity	10	10	1.0
GO:0043535	biological_process	regulation of blood vessel endothelial cell migration	10	10	1.0
GO:0008406	biological_process	gonad development	10	10	1.0
GO:0043536	biological_process	positive regulation of blood vessel endothelial cell migration	10	10	1.0
GO:0034220	biological_process	ion transmembrane transport	10	10	1.0
GO:0042407	biological_process	cristae formation	10	10	1.0
GO:0006950	biological_process	response to stress	10	10	1.0
GO:0006955	biological_process	immune response	10	10	1.0
GO:0019637	biological_process	organophosphate metabolic process	10	10	1.0
GO:0009507	cellular_component	chloroplast	10	10	1.0
GO:0031090	cellular_component	organelle membrane	10	10	1.0
GO:1901657	biological_process	glycosyl compound metabolic process	10	10	1.0
GO:1901659	biological_process	glycosyl compound biosynthetic process	10	10	1.0
GO:0006996	biological_process	organelle organization	10	10	1.0
GO:0042451	biological_process	purine nucleoside biosynthetic process	10	10	1.0
GO:0023052	biological_process	signaling	10	10	1.0
GO:0042455	biological_process	ribonucleoside biosynthetic process	10	10	1.0
GO:0015399	molecular_function	primary active transmembrane transporter activity	10	10	1.0
GO:0007005	biological_process	mitochondrion organization	10	10	1.0
GO:0007006	biological_process	mitochondrial membrane organization	10	10	1.0
GO:0007007	biological_process	inner mitochondrial membrane organization	10	10	1.0
GO:0009526	cellular_component	plastid envelope	10	10	1.0
GO:0015405	molecular_function	P-P-bond-hydrolysis-driven transmembrane transporter activity	10	10	1.0
GO:0010594	biological_process	regulation of endothelial cell migration	10	10	1.0
GO:0010595	biological_process	positive regulation of endothelial cell migration	10	10	1.0
GO:0009532	cellular_component	plastid stroma	10	10	1.0
GO:0009534	cellular_component	chloroplast thylakoid	10	10	1.0
GO:0009535	cellular_component	chloroplast thylakoid membrane	10	10	1.0
GO:0009536	cellular_component	plastid	10	10	1.0
GO:0003674	molecular_function	molecular_function	10	10	1.0
GO:0005929	cellular_component	cilium	10	10	1.0
GO:0003676	molecular_function	nucleic acid binding	10	10	1.0
GO:0098542	biological_process	defense response to other organism	10	10	1.0
GO:0002376	biological_process	immune system process	10	10	1.0
GO:0010605	biological_process	negative regulation of macromolecule metabolic process	10	10	1.0
GO:0090407	biological_process	organophosphate biosynthetic process	10	10	1.0
GO:0030003	biological_process	cellular cation homeostasis	10	10	1.0
GO:0030004	biological_process	cellular monovalent inorganic cation homeostasis	10	10	1.0
GO:0019693	biological_process	ribose phosphate metabolic process	10	10	1.0
GO:0010629	biological_process	negative regulation of gene expression	10	10	1.0
GO:0009570	cellular_component	chloroplast stroma	10	10	1.0
GO:0044699	biological_process	single-organism process	10	10	1.0
GO:0010632	biological_process	regulation of epithelial cell migration	10	10	1.0
GO:0044700	biological_process	single organism signaling	10	10	1.0
GO:0010634	biological_process	positive regulation of epithelial cell migration	10	10	1.0
GO:0044702	biological_process	single organism reproductive process	10	10	1.0
GO:0044703	biological_process	multi-organism reproductive process	10	10	1.0
GO:0044705	biological_process	multi-organism reproductive behavior	10	10	1.0
GO:0009579	cellular_component	thylakoid	10	10	1.0
GO:0044707	biological_process	single-multicellular organism process	10	10	1.0
GO:0044710	biological_process	single-organism metabolic process	10	10	1.0
GO:0044711	biological_process	single-organism biosynthetic process	10	10	1.0
GO:0071840	biological_process	cellular component organization or biogenesis	10	10	1.0
GO:2000145	biological_process	regulation of cell motility	10	10	1.0
GO:0019725	biological_process	cellular homeostasis	10	10	1.0
GO:0098589	cellular_component	membrane region	10	10	1.0
GO:2000147	biological_process	positive regulation of cell motility	10	10	1.0
GO:0003723	molecular_function	RNA binding	10	10	1.0
GO:0036442	molecular_function	hydrogen-exporting ATPase activity	10	10	1.0
GO:0003727	molecular_function	single-stranded RNA binding	10	10	1.0
GO:0009605	biological_process	response to external stimulus	10	10	1.0
GO:0009607	biological_process	response to biotic stimulus	10	10	1.0
GO:0051453	biological_process	regulation of intracellular pH	10	10	1.0
GO:0034357	cellular_component	photosynthetic membrane	10	10	1.0
GO:0051707	biological_process	response to other organism	10	10	1.0
GO:0009617	biological_process	response to bacterium	10	10	1.0
GO:0009620	biological_process	response to fungus	10	10	1.0
GO:0010675	biological_process	regulation of cellular carbohydrate metabolic process	10	10	1.0
GO:0009628	biological_process	response to abiotic stimulus	10	10	1.0
GO:0042623	molecular_function	ATPase activity, coupled	10	10	1.0
GO:0044763	biological_process	single-organism cellular process	10	10	1.0
GO:0044765	biological_process	single-organism transport	10	10	1.0
GO:0044767	biological_process	single-organism developmental process	10	10	1.0
GO:0044769	molecular_function	ATPase activity, coupled to transmembrane movement of ions, rotational mechanism	10	10	1.0
GO:0042592	biological_process	homeostatic process	10	10	1.0
GO:0098655	biological_process	cation transmembrane transport	10	10	1.0
GO:0007154	biological_process	cell communication	10	10	1.0
GO:0004872	molecular_function	receptor activity	10	10	1.0
GO:0098660	biological_process	inorganic ion transmembrane transport	10	10	1.0
GO:0016020	cellular_component	membrane	10	10	1.0
GO:0007162	biological_process	negative regulation of cell adhesion	10	10	1.0
GO:0098662	biological_process	inorganic cation transmembrane transport	10	10	1.0
GO:0006952	biological_process	defense response	10	10	1.0
GO:0044802	biological_process	single-organism membrane organization	10	10	1.0
GO:0042625	molecular_function	ATPase activity, coupled to transmembrane movement of ions	10	10	1.0
GO:0042742	biological_process	defense response to bacterium	10	10	1.0
GO:0050832	biological_process	defense response to fungus	10	10	1.0
GO:0030154	biological_process	cell differentiation	10	10	1.0
GO:0030155	biological_process	regulation of cell adhesion	10	10	1.0
GO:0046034	biological_process	ATP metabolic process	10	10	1.0
GO:0046686	biological_process	response to cadmium ion	10	10	1.0
GO:0042645	cellular_component	mitochondrial nucleoid	10	10	1.0
GO:0038024	molecular_function	cargo receptor activity	10	10	1.0
GO:0006091	biological_process	generation of precursor metabolites and energy	10	10	1.0
GO:0016787	molecular_function	hydrolase activity	10	10	1.0
GO:0042651	cellular_component	thylakoid membrane	10	10	1.0
GO:0003824	molecular_function	catalytic activity	10	10	1.0
GO:0006109	biological_process	regulation of carbohydrate metabolic process	10	10	1.0
GO:0019866	cellular_component	organelle inner membrane	10	10	1.0
GO:0031323	biological_process	regulation of cellular metabolic process	10	10	1.0
