# MetaGOmics GO report
# MetaGOmics version: 0.1.1
# Run date: Tue Sep 17 22:23:38 PDT 2019
GO acc	GO aspect	GO name	count	total count	ratio
GO:0009168	biological_process	purine ribonucleoside monophosphate biosynthetic process	10	10	1.0
GO:0017144	biological_process	drug metabolic process	10	10	1.0
GO:0009179	biological_process	purine ribonucleoside diphosphate metabolic process	10	10	1.0
GO:0046483	biological_process	heterocycle metabolic process	10	10	1.0
GO:1901292	biological_process	nucleoside phosphate catabolic process	10	10	1.0
GO:1901293	biological_process	nucleoside phosphate biosynthetic process	10	10	1.0
GO:0009185	biological_process	ribonucleoside diphosphate metabolic process	10	10	1.0
GO:0009987	biological_process	cellular process	10	10	1.0
GO:0019359	biological_process	nicotinamide nucleotide biosynthetic process	10	10	1.0
GO:0051186	biological_process	cofactor metabolic process	10	10	1.0
GO:0016853	molecular_function	isomerase activity	10	10	1.0
GO:0051188	biological_process	cofactor biosynthetic process	10	10	1.0
GO:0046496	biological_process	nicotinamide nucleotide metabolic process	10	10	1.0
GO:0019362	biological_process	pyridine nucleotide metabolic process	10	10	1.0
GO:0006082	biological_process	organic acid metabolic process	10	10	1.0
GO:0019363	biological_process	pyridine nucleotide biosynthetic process	10	10	1.0
GO:1901564	biological_process	organonitrogen compound metabolic process	10	10	1.0
GO:1901566	biological_process	organonitrogen compound biosynthetic process	10	10	1.0
GO:0019637	biological_process	organophosphate metabolic process	10	10	1.0
GO:0006090	biological_process	pyruvate metabolic process	10	10	1.0
GO:0006091	biological_process	generation of precursor metabolites and energy	10	10	1.0
GO:0009199	biological_process	ribonucleoside triphosphate metabolic process	10	10	1.0
GO:0006094	biological_process	gluconeogenesis	10	10	1.0
GO:0006096	biological_process	glycolytic process	10	10	1.0
GO:0009201	biological_process	ribonucleoside triphosphate biosynthetic process	10	10	1.0
GO:0004619	molecular_function	phosphoglycerate mutase activity	10	10	1.0
GO:0016866	molecular_function	intramolecular transferase activity	10	10	1.0
GO:1901575	biological_process	organic substance catabolic process	10	10	1.0
GO:0016868	molecular_function	intramolecular transferase activity, phosphotransferases	10	10	1.0
GO:1901576	biological_process	organic substance biosynthetic process	10	10	1.0
GO:0009205	biological_process	purine ribonucleoside triphosphate metabolic process	10	10	1.0
GO:0009206	biological_process	purine ribonucleoside triphosphate biosynthetic process	10	10	1.0
GO:0003824	molecular_function	catalytic activity	10	10	1.0
GO:0046538	molecular_function	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase activity	10	10	1.0
GO:0044237	biological_process	cellular metabolic process	10	10	1.0
GO:0043436	biological_process	oxoacid metabolic process	10	10	1.0
GO:0044238	biological_process	primary metabolic process	10	10	1.0
GO:0046031	biological_process	ADP metabolic process	10	10	1.0
GO:0008150	biological_process	biological_process	10	10	1.0
GO:0046034	biological_process	ATP metabolic process	10	10	1.0
GO:0044248	biological_process	cellular catabolic process	10	10	1.0
GO:0044249	biological_process	cellular biosynthetic process	10	10	1.0
GO:0019693	biological_process	ribose phosphate metabolic process	10	10	1.0
GO:1901360	biological_process	organic cyclic compound metabolic process	10	10	1.0
GO:1901361	biological_process	organic cyclic compound catabolic process	10	10	1.0
GO:1901362	biological_process	organic cyclic compound biosynthetic process	10	10	1.0
GO:0006139	biological_process	nucleobase-containing compound metabolic process	10	10	1.0
GO:0072521	biological_process	purine-containing compound metabolic process	10	10	1.0
GO:0072522	biological_process	purine-containing compound biosynthetic process	10	10	1.0
GO:0009259	biological_process	ribonucleotide metabolic process	10	10	1.0
GO:0072524	biological_process	pyridine-containing compound metabolic process	10	10	1.0
GO:0009260	biological_process	ribonucleotide biosynthetic process	10	10	1.0
GO:0072525	biological_process	pyridine-containing compound biosynthetic process	10	10	1.0
GO:0042866	biological_process	pyruvate biosynthetic process	10	10	1.0
GO:0016310	biological_process	phosphorylation	10	10	1.0
GO:0044270	biological_process	cellular nitrogen compound catabolic process	10	10	1.0
GO:0006163	biological_process	purine nucleotide metabolic process	10	10	1.0
GO:0044271	biological_process	cellular nitrogen compound biosynthetic process	10	10	1.0
GO:0019438	biological_process	aromatic compound biosynthetic process	10	10	1.0
GO:0071704	biological_process	organic substance metabolic process	10	10	1.0
GO:0032787	biological_process	monocarboxylic acid metabolic process	10	10	1.0
GO:0019439	biological_process	aromatic compound catabolic process	10	10	1.0
GO:0044281	biological_process	small molecule metabolic process	10	10	1.0
GO:0044283	biological_process	small molecule biosynthetic process	10	10	1.0
GO:0006164	biological_process	purine nucleotide biosynthetic process	10	10	1.0
GO:0006165	biological_process	nucleoside diphosphate phosphorylation	10	10	1.0
GO:0034641	biological_process	cellular nitrogen compound metabolic process	10	10	1.0
GO:1901135	biological_process	carbohydrate derivative metabolic process	10	10	1.0
